ano,municipio,uf,sexo,area,pop
2010,Guaíra,SP,Homens,Urbana,17796
2010,Guaíra,SP,Homens,Rural,724
2010,Guaíra,SP,Mulheres,Urbana,18263
2010,Guaíra,SP,Mulheres,Rural,621
2010,Guapiaçu,SP,Homens,Urbana,7937
2010,Guapiaçu,SP,Homens,Rural,1092
2010,Guapiaçu,SP,Mulheres,Urbana,7868
2010,Guapiaçu,SP,Mulheres,Rural,972
2010,Guapiara,SP,Homens,Urbana,3534
2010,Guapiara,SP,Homens,Rural,5619
2010,Guapiara,SP,Mulheres,Urbana,3699
2010,Guapiara,SP,Mulheres,Rural,5146
2010,Guará,SP,Homens,Urbana,9524
2010,Guará,SP,Homens,Rural,360
2010,Guará,SP,Mulheres,Urbana,9699
2010,Guará,SP,Mulheres,Rural,275
2010,Guaraçaí,SP,Homens,Urbana,3230
2010,Guaraçaí,SP,Homens,Rural,965
2010,Guaraçaí,SP,Mulheres,Urbana,3424
2010,Guaraçaí,SP,Mulheres,Rural,816
2010,Guaraci,SP,Homens,Urbana,4508
2010,Guaraci,SP,Homens,Rural,576
2010,Guaraci,SP,Mulheres,Urbana,4419
2010,Guaraci,SP,Mulheres,Rural,473
2010,Guarani d'Oeste,SP,Homens,Urbana,838
2010,Guarani d'Oeste,SP,Homens,Rural,125
2010,Guarani d'Oeste,SP,Mulheres,Urbana,897
2010,Guarani d'Oeste,SP,Mulheres,Rural,110
2010,Guarantã,SP,Homens,Urbana,2720
2010,Guarantã,SP,Homens,Rural,498
2010,Guarantã,SP,Mulheres,Urbana,2742
2010,Guarantã,SP,Mulheres,Rural,444
2010,Guararapes,SP,Homens,Urbana,13894
2010,Guararapes,SP,Homens,Rural,1197
2010,Guararapes,SP,Mulheres,Urbana,14424
2010,Guararapes,SP,Mulheres,Rural,1082
2010,Guararema,SP,Homens,Urbana,11067
2010,Guararema,SP,Homens,Rural,1931
2010,Guararema,SP,Mulheres,Urbana,11173
2010,Guararema,SP,Mulheres,Rural,1673
2010,Guaratinguetá,SP,Homens,Urbana,51197
2010,Guaratinguetá,SP,Homens,Rural,2749
2010,Guaratinguetá,SP,Mulheres,Urbana,55565
2010,Guaratinguetá,SP,Mulheres,Rural,2561
2010,Guareí,SP,Homens,Urbana,4308
2010,Guareí,SP,Homens,Rural,4619
2010,Guareí,SP,Mulheres,Urbana,4105
2010,Guareí,SP,Mulheres,Rural,1533
2010,Guariba,SP,Homens,Urbana,17510
2010,Guariba,SP,Homens,Rural,402
2010,Guariba,SP,Mulheres,Urbana,17238
2010,Guariba,SP,Mulheres,Rural,336
2010,Guarujá,SP,Homens,Urbana,141682
2010,Guarujá,SP,Homens,Rural,29
2010,Guarujá,SP,Mulheres,Urbana,149014
2010,Guarujá,SP,Mulheres,Rural,27
2010,Guarulhos,SP,Homens,Urbana,595043
2010,Guarulhos,SP,Homens,Rural,NA
2010,Guarulhos,SP,Mulheres,Urbana,626936
2010,Guarulhos,SP,Mulheres,Rural,NA
2010,Guatapará,SP,Homens,Urbana,2605
2010,Guatapará,SP,Homens,Rural,974
2010,Guatapará,SP,Mulheres,Urbana,2511
2010,Guatapará,SP,Mulheres,Rural,876
2010,Guzolândia,SP,Homens,Urbana,2046
2010,Guzolândia,SP,Homens,Rural,390
2010,Guzolândia,SP,Mulheres,Urbana,1975
2010,Guzolândia,SP,Mulheres,Rural,343
2010,Herculândia,SP,Homens,Urbana,3945
2010,Herculândia,SP,Homens,Rural,406
2010,Herculândia,SP,Mulheres,Urbana,3976
2010,Herculândia,SP,Mulheres,Rural,369
2010,Holambra,SP,Homens,Urbana,4089
2010,Holambra,SP,Homens,Rural,1636
2010,Holambra,SP,Mulheres,Urbana,4095
2010,Holambra,SP,Mulheres,Rural,1479
2010,Hortolândia,SP,Homens,Urbana,97439
2010,Hortolândia,SP,Homens,Rural,NA
2010,Hortolândia,SP,Mulheres,Urbana,95253
2010,Hortolândia,SP,Mulheres,Rural,NA
2010,Iacanga,SP,Homens,Urbana,4377
2010,Iacanga,SP,Homens,Rural,787
2010,Iacanga,SP,Mulheres,Urbana,4349
2010,Iacanga,SP,Mulheres,Rural,500
2010,Iacri,SP,Homens,Urbana,2527
2010,Iacri,SP,Homens,Rural,722
2010,Iacri,SP,Mulheres,Urbana,2523
2010,Iacri,SP,Mulheres,Rural,647
2010,Iaras,SP,Homens,Urbana,1417
2010,Iaras,SP,Homens,Rural,2779
2010,Iaras,SP,Mulheres,Urbana,1420
2010,Iaras,SP,Mulheres,Rural,760
2010,Ibaté,SP,Homens,Urbana,15151
2010,Ibaté,SP,Homens,Rural,663
2010,Ibaté,SP,Mulheres,Urbana,14357
2010,Ibaté,SP,Mulheres,Rural,563
2010,Ibirá,SP,Homens,Urbana,4987
2010,Ibirá,SP,Homens,Rural,427
2010,Ibirá,SP,Mulheres,Urbana,5058
2010,Ibirá,SP,Mulheres,Rural,424
2010,Ibirarema,SP,Homens,Urbana,3112
2010,Ibirarema,SP,Homens,Rural,283
2010,Ibirarema,SP,Mulheres,Urbana,3100
2010,Ibirarema,SP,Mulheres,Rural,230
2010,Ibitinga,SP,Homens,Urbana,25065
2010,Ibitinga,SP,Homens,Rural,1147
2010,Ibitinga,SP,Mulheres,Urbana,25992
2010,Ibitinga,SP,Mulheres,Rural,954
2010,Ibiúna,SP,Homens,Urbana,12193
2010,Ibiúna,SP,Homens,Rural,24023
2010,Ibiúna,SP,Mulheres,Urbana,12740
2010,Ibiúna,SP,Mulheres,Rural,22261
2010,Icém,SP,Homens,Urbana,3262
2010,Icém,SP,Homens,Rural,533
2010,Icém,SP,Mulheres,Urbana,3142
2010,Icém,SP,Mulheres,Rural,525
2010,Iepê,SP,Homens,Urbana,3329
2010,Iepê,SP,Homens,Rural,450
2010,Iepê,SP,Mulheres,Urbana,3444
2010,Iepê,SP,Mulheres,Rural,405
2010,Igaraçu do Tietê,SP,Homens,Urbana,11578
2010,Igaraçu do Tietê,SP,Homens,Rural,75
2010,Igaraçu do Tietê,SP,Mulheres,Urbana,11650
2010,Igaraçu do Tietê,SP,Mulheres,Rural,59
2010,Igarapava,SP,Homens,Urbana,12980
2010,Igarapava,SP,Homens,Rural,862
2010,Igarapava,SP,Mulheres,Urbana,13382
2010,Igarapava,SP,Mulheres,Rural,728
2010,Igaratá,SP,Homens,Urbana,3547
2010,Igaratá,SP,Homens,Rural,975
2010,Igaratá,SP,Mulheres,Urbana,3458
2010,Igaratá,SP,Mulheres,Rural,851
2010,Iguape,SP,Homens,Urbana,12230
2010,Iguape,SP,Homens,Rural,2232
2010,Iguape,SP,Mulheres,Urbana,12457
2010,Iguape,SP,Mulheres,Rural,1922
2010,Ilhabela,SP,Homens,Urbana,14226
2010,Ilhabela,SP,Homens,Rural,103
2010,Ilhabela,SP,Mulheres,Urbana,13776
2010,Ilhabela,SP,Mulheres,Rural,91
2010,Ilha Comprida,SP,Homens,Urbana,4475
2010,Ilha Comprida,SP,Homens,Rural,NA
2010,Ilha Comprida,SP,Mulheres,Urbana,4550
2010,Ilha Comprida,SP,Mulheres,Rural,NA
2010,Ilha Solteira,SP,Homens,Urbana,11374
2010,Ilha Solteira,SP,Homens,Rural,825
2010,Ilha Solteira,SP,Mulheres,Urbana,12146
2010,Ilha Solteira,SP,Mulheres,Rural,719
2010,Indaiatuba,SP,Homens,Urbana,99101
2010,Indaiatuba,SP,Homens,Rural,1077
2010,Indaiatuba,SP,Mulheres,Urbana,100491
2010,Indaiatuba,SP,Mulheres,Rural,950
2010,Indiana,SP,Homens,Urbana,2042
2010,Indiana,SP,Homens,Rural,381
2010,Indiana,SP,Mulheres,Urbana,2085
2010,Indiana,SP,Mulheres,Rural,317
2010,Indiaporã,SP,Homens,Urbana,1653
2010,Indiaporã,SP,Homens,Rural,267
2010,Indiaporã,SP,Mulheres,Urbana,1726
2010,Indiaporã,SP,Mulheres,Rural,257
2010,Inúbia Paulista,SP,Homens,Urbana,1580
2010,Inúbia Paulista,SP,Homens,Rural,241
2010,Inúbia Paulista,SP,Mulheres,Urbana,1597
2010,Inúbia Paulista,SP,Mulheres,Rural,212
2010,Ipaussu,SP,Homens,Urbana,6229
2010,Ipaussu,SP,Homens,Rural,664
2010,Ipaussu,SP,Mulheres,Urbana,6359
2010,Ipaussu,SP,Mulheres,Rural,411
2010,Iperó,SP,Homens,Urbana,8734
2010,Iperó,SP,Homens,Rural,6475
2010,Iperó,SP,Mulheres,Urbana,8729
2010,Iperó,SP,Mulheres,Rural,4362
2010,Ipeúna,SP,Homens,Urbana,2637
2010,Ipeúna,SP,Homens,Rural,473
2010,Ipeúna,SP,Mulheres,Urbana,2541
2010,Ipeúna,SP,Mulheres,Rural,365
2010,Ipiguá,SP,Homens,Urbana,1338
2010,Ipiguá,SP,Homens,Rural,929
2010,Ipiguá,SP,Mulheres,Urbana,1359
2010,Ipiguá,SP,Mulheres,Rural,837
2010,Iporanga,SP,Homens,Urbana,1160
2010,Iporanga,SP,Homens,Rural,1011
2010,Iporanga,SP,Mulheres,Urbana,1241
2010,Iporanga,SP,Mulheres,Rural,887
2010,Ipuã,SP,Homens,Urbana,6899
2010,Ipuã,SP,Homens,Rural,311
2010,Ipuã,SP,Mulheres,Urbana,6663
2010,Ipuã,SP,Mulheres,Rural,275
2010,Iracemápolis,SP,Homens,Urbana,9824
2010,Iracemápolis,SP,Homens,Rural,222
2010,Iracemápolis,SP,Mulheres,Urbana,9792
2010,Iracemápolis,SP,Mulheres,Rural,191
2010,Irapuã,SP,Homens,Urbana,3385
2010,Irapuã,SP,Homens,Rural,418
2010,Irapuã,SP,Mulheres,Urbana,3104
2010,Irapuã,SP,Mulheres,Rural,368
2010,Irapuru,SP,Homens,Urbana,2675
2010,Irapuru,SP,Homens,Rural,1857
2010,Irapuru,SP,Mulheres,Urbana,2832
2010,Irapuru,SP,Mulheres,Rural,425
2010,Itaberá,SP,Homens,Urbana,5988
2010,Itaberá,SP,Homens,Rural,3028
2010,Itaberá,SP,Mulheres,Urbana,6151
2010,Itaberá,SP,Mulheres,Rural,2691
2010,Itaí,SP,Homens,Urbana,9376
2010,Itaí,SP,Homens,Rural,3385
2010,Itaí,SP,Mulheres,Urbana,9476
2010,Itaí,SP,Mulheres,Rural,1771
2010,Itajobi,SP,Homens,Urbana,6069
2010,Itajobi,SP,Homens,Rural,1280
2010,Itajobi,SP,Mulheres,Urbana,6073
2010,Itajobi,SP,Mulheres,Rural,1134
2010,Itaju,SP,Homens,Urbana,1243
2010,Itaju,SP,Homens,Rural,462
2010,Itaju,SP,Mulheres,Urbana,1118
2010,Itaju,SP,Mulheres,Rural,423
2010,Itanhaém,SP,Homens,Urbana,41742
2010,Itanhaém,SP,Homens,Rural,450
2010,Itanhaém,SP,Mulheres,Urbana,44500
2010,Itanhaém,SP,Mulheres,Rural,365
2010,Itaoca,SP,Homens,Urbana,880
2010,Itaoca,SP,Homens,Rural,807
2010,Itaoca,SP,Mulheres,Urbana,880
2010,Itaoca,SP,Mulheres,Rural,661
2010,Itapecerica da Serra,SP,Homens,Urbana,75626
2010,Itapecerica da Serra,SP,Homens,Rural,644
2010,Itapecerica da Serra,SP,Mulheres,Urbana,75723
2010,Itapecerica da Serra,SP,Mulheres,Rural,621
2010,Itapetininga,SP,Homens,Urbana,63919
2010,Itapetininga,SP,Homens,Rural,8248
2010,Itapetininga,SP,Mulheres,Urbana,67131
2010,Itapetininga,SP,Mulheres,Rural,5079
2010,Itapeva,SP,Homens,Urbana,36037
2010,Itapeva,SP,Homens,Rural,7206
2010,Itapeva,SP,Mulheres,Urbana,37919
2010,Itapeva,SP,Mulheres,Rural,6591
2010,Itapevi,SP,Homens,Urbana,98746
2010,Itapevi,SP,Homens,Rural,NA
2010,Itapevi,SP,Mulheres,Urbana,102023
2010,Itapevi,SP,Mulheres,Rural,NA
2010,Itapira,SP,Homens,Urbana,31199
2010,Itapira,SP,Homens,Rural,2751
2010,Itapira,SP,Mulheres,Urbana,32377
2010,Itapira,SP,Mulheres,Rural,2210
2010,Itapirapuã Paulista,SP,Homens,Urbana,964
2010,Itapirapuã Paulista,SP,Homens,Rural,1038
2010,Itapirapuã Paulista,SP,Mulheres,Urbana,928
2010,Itapirapuã Paulista,SP,Mulheres,Rural,950
2010,Itápolis,SP,Homens,Urbana,17918
2010,Itápolis,SP,Homens,Rural,1949
2010,Itápolis,SP,Mulheres,Urbana,18407
2010,Itápolis,SP,Mulheres,Rural,1777
2010,Itaporanga,SP,Homens,Urbana,5394
2010,Itaporanga,SP,Homens,Rural,1886
2010,Itaporanga,SP,Mulheres,Urbana,5639
2010,Itaporanga,SP,Mulheres,Rural,1630
2010,Itapuí,SP,Homens,Urbana,5852
2010,Itapuí,SP,Homens,Rural,298
2010,Itapuí,SP,Mulheres,Urbana,5778
2010,Itapuí,SP,Mulheres,Rural,245
2010,Itapura,SP,Homens,Urbana,1787
2010,Itapura,SP,Homens,Rural,470
2010,Itapura,SP,Mulheres,Urbana,1695
2010,Itapura,SP,Mulheres,Rural,405
2010,Itaquaquecetuba,SP,Homens,Urbana,158542
2010,Itaquaquecetuba,SP,Homens,Rural,NA
2010,Itaquaquecetuba,SP,Mulheres,Urbana,163228
2010,Itaquaquecetuba,SP,Mulheres,Rural,NA
2010,Itararé,SP,Homens,Urbana,21526
2010,Itararé,SP,Homens,Rural,1997
2010,Itararé,SP,Mulheres,Urbana,22744
2010,Itararé,SP,Mulheres,Rural,1667
2010,Itariri,SP,Homens,Urbana,4919
2010,Itariri,SP,Homens,Rural,2875
2010,Itariri,SP,Mulheres,Urbana,4960
2010,Itariri,SP,Mulheres,Rural,2717
2010,Itatiba,SP,Homens,Urbana,42062
2010,Itatiba,SP,Homens,Rural,8085
2010,Itatiba,SP,Mulheres,Urbana,43604
2010,Itatiba,SP,Mulheres,Rural,7720
2010,Itatinga,SP,Homens,Urbana,8328
2010,Itatinga,SP,Homens,Rural,902
2010,Itatinga,SP,Mulheres,Urbana,8092
2010,Itatinga,SP,Mulheres,Rural,730
2010,Itirapina,SP,Homens,Urbana,8321
2010,Itirapina,SP,Homens,Rural,833
2010,Itirapina,SP,Mulheres,Urbana,5680
2010,Itirapina,SP,Mulheres,Rural,690
2010,Itirapuã,SP,Homens,Urbana,2470
2010,Itirapuã,SP,Homens,Rural,543
2010,Itirapuã,SP,Mulheres,Urbana,2459
2010,Itirapuã,SP,Mulheres,Rural,442
2010,Itobi,SP,Homens,Urbana,3513
2010,Itobi,SP,Homens,Rural,395
2010,Itobi,SP,Mulheres,Urbana,3287
2010,Itobi,SP,Mulheres,Rural,351
2010,Itu,SP,Homens,Urbana,71002
2010,Itu,SP,Homens,Rural,5217
2010,Itu,SP,Mulheres,Urbana,73267
2010,Itu,SP,Mulheres,Rural,4661
2010,Itupeva,SP,Homens,Urbana,19704
2010,Itupeva,SP,Homens,Rural,3089
2010,Itupeva,SP,Mulheres,Urbana,19251
2010,Itupeva,SP,Mulheres,Rural,2815
2010,Ituverava,SP,Homens,Urbana,17684
2010,Ituverava,SP,Homens,Rural,1190
2010,Ituverava,SP,Mulheres,Urbana,18746
2010,Ituverava,SP,Mulheres,Rural,1075
2010,Jaborandi,SP,Homens,Urbana,3109
2010,Jaborandi,SP,Homens,Rural,229
2010,Jaborandi,SP,Mulheres,Urbana,3057
2010,Jaborandi,SP,Mulheres,Rural,197
2010,Jaboticabal,SP,Homens,Urbana,33692
2010,Jaboticabal,SP,Homens,Rural,1102
2010,Jaboticabal,SP,Mulheres,Urbana,35835
2010,Jaboticabal,SP,Mulheres,Rural,1033
2010,Jacareí,SP,Homens,Urbana,101489
2010,Jacareí,SP,Homens,Rural,1603
2010,Jacareí,SP,Mulheres,Urbana,106808
2010,Jacareí,SP,Mulheres,Rural,1314
2010,Jaci,SP,Homens,Urbana,2446
2010,Jaci,SP,Homens,Rural,446
2010,Jaci,SP,Mulheres,Urbana,2425
2010,Jaci,SP,Mulheres,Rural,340
2010,Jacupiranga,SP,Homens,Urbana,4591
2010,Jacupiranga,SP,Homens,Rural,4186
2010,Jacupiranga,SP,Mulheres,Urbana,4778
2010,Jacupiranga,SP,Mulheres,Rural,3653
2010,Jaguariúna,SP,Homens,Urbana,21325
2010,Jaguariúna,SP,Homens,Rural,679
2010,Jaguariúna,SP,Mulheres,Urbana,21708
2010,Jaguariúna,SP,Mulheres,Rural,599
2010,Jales,SP,Homens,Urbana,21528
2010,Jales,SP,Homens,Rural,1458
2010,Jales,SP,Mulheres,Urbana,22711
2010,Jales,SP,Mulheres,Rural,1315
2010,Jambeiro,SP,Homens,Urbana,1310
2010,Jambeiro,SP,Homens,Rural,1459
2010,Jambeiro,SP,Mulheres,Urbana,1251
2010,Jambeiro,SP,Mulheres,Rural,1329
2010,Jandira,SP,Homens,Urbana,53063
2010,Jandira,SP,Homens,Rural,NA
2010,Jandira,SP,Mulheres,Urbana,55281
2010,Jandira,SP,Mulheres,Rural,NA
2010,Jardinópolis,SP,Homens,Urbana,18115
2010,Jardinópolis,SP,Homens,Rural,834
2010,Jardinópolis,SP,Mulheres,Urbana,18026
2010,Jardinópolis,SP,Mulheres,Rural,686
2010,Jarinu,SP,Homens,Urbana,9206
2010,Jarinu,SP,Homens,Rural,2799
2010,Jarinu,SP,Mulheres,Urbana,9223
2010,Jarinu,SP,Mulheres,Rural,2619
2010,Jaú,SP,Homens,Urbana,62004
2010,Jaú,SP,Homens,Rural,2210
2010,Jaú,SP,Mulheres,Urbana,64939
2010,Jaú,SP,Mulheres,Rural,1887
2010,Jeriquara,SP,Homens,Urbana,1327
2010,Jeriquara,SP,Homens,Rural,295
2010,Jeriquara,SP,Mulheres,Urbana,1279
2010,Jeriquara,SP,Mulheres,Rural,259
2010,Joanópolis,SP,Homens,Urbana,5927
2010,Joanópolis,SP,Homens,Rural,NA
2010,Joanópolis,SP,Mulheres,Urbana,5841
2010,Joanópolis,SP,Mulheres,Rural,NA
2010,João Ramalho,SP,Homens,Urbana,1778
2010,João Ramalho,SP,Homens,Rural,320
2010,João Ramalho,SP,Mulheres,Urbana,1765
2010,João Ramalho,SP,Mulheres,Rural,287
2010,José Bonifácio,SP,Homens,Urbana,14688
2010,José Bonifácio,SP,Homens,Rural,1663
2010,José Bonifácio,SP,Mulheres,Urbana,14996
2010,José Bonifácio,SP,Mulheres,Rural,1416
2010,Júlio Mesquita,SP,Homens,Urbana,2069
2010,Júlio Mesquita,SP,Homens,Rural,110
2010,Júlio Mesquita,SP,Mulheres,Urbana,2145
2010,Júlio Mesquita,SP,Mulheres,Rural,106
2010,Jumirim,SP,Homens,Urbana,802
2010,Jumirim,SP,Homens,Rural,642
2010,Jumirim,SP,Mulheres,Urbana,821
2010,Jumirim,SP,Mulheres,Rural,533
2010,Jundiaí,SP,Homens,Urbana,171931
2010,Jundiaí,SP,Homens,Rural,8118
2010,Jundiaí,SP,Mulheres,Urbana,182273
2010,Jundiaí,SP,Mulheres,Rural,7804
2010,Junqueirópolis,SP,Homens,Urbana,7549
2010,Junqueirópolis,SP,Homens,Rural,2372
2010,Junqueirópolis,SP,Mulheres,Urbana,7850
2010,Junqueirópolis,SP,Mulheres,Rural,955
2010,Juquiá,SP,Homens,Urbana,5906
2010,Juquiá,SP,Homens,Rural,3834
2010,Juquiá,SP,Mulheres,Urbana,6233
2010,Juquiá,SP,Mulheres,Rural,3273
2010,Juquitiba,SP,Homens,Urbana,11106
2010,Juquitiba,SP,Homens,Rural,3437
2010,Juquitiba,SP,Mulheres,Urbana,11134
2010,Juquitiba,SP,Mulheres,Rural,3060
2010,Lagoinha,SP,Homens,Urbana,1568
2010,Lagoinha,SP,Homens,Rural,911
2010,Lagoinha,SP,Mulheres,Urbana,1570
2010,Lagoinha,SP,Mulheres,Rural,792
2010,Laranjal Paulista,SP,Homens,Urbana,11083
2010,Laranjal Paulista,SP,Homens,Rural,1382
2010,Laranjal Paulista,SP,Mulheres,Urbana,11529
2010,Laranjal Paulista,SP,Mulheres,Rural,1257
2010,Lavínia,SP,Homens,Urbana,2089
2010,Lavínia,SP,Homens,Rural,4094
2010,Lavínia,SP,Mulheres,Urbana,2196
2010,Lavínia,SP,Mulheres,Rural,400
2010,Lavrinhas,SP,Homens,Urbana,3032
2010,Lavrinhas,SP,Homens,Rural,288
2010,Lavrinhas,SP,Mulheres,Urbana,3017
2010,Lavrinhas,SP,Mulheres,Rural,253
2010,Leme,SP,Homens,Urbana,45028
2010,Leme,SP,Homens,Rural,1002
2010,Leme,SP,Mulheres,Urbana,44834
2010,Leme,SP,Mulheres,Rural,892
2010,Lençóis Paulista,SP,Homens,Urbana,29771
2010,Lençóis Paulista,SP,Homens,Rural,727
2010,Lençóis Paulista,SP,Mulheres,Urbana,30280
2010,Lençóis Paulista,SP,Mulheres,Rural,650
2010,Limeira,SP,Homens,Urbana,131365
2010,Limeira,SP,Homens,Rural,4263
2010,Limeira,SP,Mulheres,Urbana,136420
2010,Limeira,SP,Mulheres,Rural,3974
2010,Lindóia,SP,Homens,Urbana,3326
2010,Lindóia,SP,Homens,Rural,NA
2010,Lindóia,SP,Mulheres,Urbana,3386
2010,Lindóia,SP,Mulheres,Rural,NA
2010,Lins,SP,Homens,Urbana,34241
2010,Lins,SP,Homens,Rural,440
2010,Lins,SP,Mulheres,Urbana,36356
2010,Lins,SP,Mulheres,Rural,395
2010,Lorena,SP,Homens,Urbana,38571
2010,Lorena,SP,Homens,Rural,1287
2010,Lorena,SP,Mulheres,Urbana,41602
2010,Lorena,SP,Mulheres,Rural,1077
2010,Lourdes,SP,Homens,Urbana,898
2010,Lourdes,SP,Homens,Rural,209
2010,Lourdes,SP,Mulheres,Urbana,846
2010,Lourdes,SP,Mulheres,Rural,175
2010,Louveira,SP,Homens,Urbana,18083
2010,Louveira,SP,Homens,Rural,718
2010,Louveira,SP,Mulheres,Urbana,17612
2010,Louveira,SP,Mulheres,Rural,712
2010,Lucélia,SP,Homens,Urbana,8477
2010,Lucélia,SP,Homens,Rural,2082
2010,Lucélia,SP,Mulheres,Urbana,8742
2010,Lucélia,SP,Mulheres,Rural,581
2010,Lucianópolis,SP,Homens,Urbana,884
2010,Lucianópolis,SP,Homens,Rural,234
2010,Lucianópolis,SP,Mulheres,Urbana,896
2010,Lucianópolis,SP,Mulheres,Rural,235
2010,Luís Antônio,SP,Homens,Urbana,5625
2010,Luís Antônio,SP,Homens,Rural,207
2010,Luís Antônio,SP,Mulheres,Urbana,5276
2010,Luís Antônio,SP,Mulheres,Rural,178
2010,Luiziânia,SP,Homens,Urbana,2398
2010,Luiziânia,SP,Homens,Rural,214
2010,Luiziânia,SP,Mulheres,Urbana,2213
2010,Luiziânia,SP,Mulheres,Rural,205
2010,Lupércio,SP,Homens,Urbana,1875
2010,Lupércio,SP,Homens,Rural,246
2010,Lupércio,SP,Mulheres,Urbana,1990
2010,Lupércio,SP,Mulheres,Rural,242
2010,Lutécia,SP,Homens,Urbana,1066
2010,Lutécia,SP,Homens,Rural,288
2010,Lutécia,SP,Mulheres,Urbana,1092
2010,Lutécia,SP,Mulheres,Rural,268
2010,Macatuba,SP,Homens,Urbana,7895
2010,Macatuba,SP,Homens,Rural,257
2010,Macatuba,SP,Mulheres,Urbana,7881
2010,Macatuba,SP,Mulheres,Rural,226
2010,Macaubal,SP,Homens,Urbana,3397
2010,Macaubal,SP,Homens,Rural,483
2010,Macaubal,SP,Mulheres,Urbana,3376
2010,Macaubal,SP,Mulheres,Rural,407
2010,Macedônia,SP,Homens,Urbana,1367
2010,Macedônia,SP,Homens,Rural,470
2010,Macedônia,SP,Mulheres,Urbana,1410
2010,Macedônia,SP,Mulheres,Rural,417
2010,Magda,SP,Homens,Urbana,1358
2010,Magda,SP,Homens,Rural,293
2010,Magda,SP,Mulheres,Urbana,1297
2010,Magda,SP,Mulheres,Rural,252
2010,Mairinque,SP,Homens,Urbana,17083
2010,Mairinque,SP,Homens,Rural,4455
2010,Mairinque,SP,Mulheres,Urbana,17607
2010,Mairinque,SP,Mulheres,Rural,4078
2010,Mairiporã,SP,Homens,Urbana,35467
2010,Mairiporã,SP,Homens,Rural,5508
2010,Mairiporã,SP,Mulheres,Urbana,35283
2010,Mairiporã,SP,Mulheres,Rural,4698
2010,Manduri,SP,Homens,Urbana,3864
2010,Manduri,SP,Homens,Rural,655
2010,Manduri,SP,Mulheres,Urbana,3914
2010,Manduri,SP,Mulheres,Rural,559
2010,Marabá Paulista,SP,Homens,Urbana,1079
2010,Marabá Paulista,SP,Homens,Rural,1969
2010,Marabá Paulista,SP,Mulheres,Urbana,1063
2010,Marabá Paulista,SP,Mulheres,Rural,701
2010,Maracaí,SP,Homens,Urbana,6010
2010,Maracaí,SP,Homens,Rural,653
2010,Maracaí,SP,Mulheres,Urbana,6075
2010,Maracaí,SP,Mulheres,Rural,594
2010,Marapoama,SP,Homens,Urbana,1122
2010,Marapoama,SP,Homens,Rural,227
2010,Marapoama,SP,Mulheres,Urbana,1077
2010,Marapoama,SP,Mulheres,Rural,207
2010,Mariápolis,SP,Homens,Urbana,1610
2010,Mariápolis,SP,Homens,Rural,411
2010,Mariápolis,SP,Mulheres,Urbana,1527
2010,Mariápolis,SP,Mulheres,Rural,368
2010,Marília,SP,Homens,Urbana,99682
2010,Marília,SP,Homens,Rural,5044
2010,Marília,SP,Mulheres,Urbana,107339
2010,Marília,SP,Mulheres,Rural,4680
2010,Marinópolis,SP,Homens,Urbana,826
2010,Marinópolis,SP,Homens,Rural,237
2010,Marinópolis,SP,Mulheres,Urbana,845
2010,Marinópolis,SP,Mulheres,Rural,205
2010,Martinópolis,SP,Homens,Urbana,9902
2010,Martinópolis,SP,Homens,Rural,2699
2010,Martinópolis,SP,Mulheres,Urbana,10439
2010,Martinópolis,SP,Mulheres,Rural,1179
2010,Matão,SP,Homens,Urbana,37293
2010,Matão,SP,Homens,Rural,740
2010,Matão,SP,Mulheres,Urbana,38084
2010,Matão,SP,Mulheres,Rural,669
2010,Mauá,SP,Homens,Urbana,204093
2010,Mauá,SP,Homens,Rural,NA
2010,Mauá,SP,Mulheres,Urbana,212971
2010,Mauá,SP,Mulheres,Rural,NA
2010,Mendonça,SP,Homens,Urbana,1923
2010,Mendonça,SP,Homens,Rural,434
2010,Mendonça,SP,Mulheres,Urbana,1870
2010,Mendonça,SP,Mulheres,Rural,413
2010,Meridiano,SP,Homens,Urbana,1276
2010,Meridiano,SP,Homens,Rural,616
2010,Meridiano,SP,Mulheres,Urbana,1398
2010,Meridiano,SP,Mulheres,Rural,565
2010,Mesópolis,SP,Homens,Urbana,744
2010,Mesópolis,SP,Homens,Rural,213
2010,Mesópolis,SP,Mulheres,Urbana,724
2010,Mesópolis,SP,Mulheres,Rural,205
2010,Miguelópolis,SP,Homens,Urbana,9565
2010,Miguelópolis,SP,Homens,Rural,639
2010,Miguelópolis,SP,Mulheres,Urbana,9700
2010,Miguelópolis,SP,Mulheres,Rural,547
2010,Mineiros do Tietê,SP,Homens,Urbana,5709
2010,Mineiros do Tietê,SP,Homens,Rural,283
2010,Mineiros do Tietê,SP,Mulheres,Urbana,5791
2010,Mineiros do Tietê,SP,Mulheres,Rural,255
2010,Miracatu,SP,Homens,Urbana,5109
2010,Miracatu,SP,Homens,Rural,5303
2010,Miracatu,SP,Mulheres,Urbana,5477
2010,Miracatu,SP,Mulheres,Rural,4703
2010,Mira Estrela,SP,Homens,Urbana,923
2010,Mira Estrela,SP,Homens,Rural,478
2010,Mira Estrela,SP,Mulheres,Urbana,958
2010,Mira Estrela,SP,Mulheres,Rural,461
2010,Mirandópolis,SP,Homens,Urbana,13467
2010,Mirandópolis,SP,Homens,Rural,1588
2010,Mirandópolis,SP,Mulheres,Urbana,10988
2010,Mirandópolis,SP,Mulheres,Rural,1440
2010,Mirante do Paranapanema,SP,Homens,Urbana,4911
